1616472000000,54683.60000000,54780.02000000,54057.28000000,54438.64000000,1925.28416300,1616475599999,104735575.91838238,58804,930.73708500,50624150.91438398,0
1616475600000,54435.33000000,54471.36000000,53111.66000000,53532.25000000,4706.26226700,1616479199999,252354951.53553537,122164,2096.05363800,112425536.36115415,0
1616479200000,53532.26000000,53806.65000000,53000.00000000,53306.84000000,4134.57248500,1616482799999,220711968.66368728,108218,1910.60801300,102027627.28618405,0
1616482800000,53306.84000000,54277.78000000,53306.83000000,54161.34000000,2579.31068500,1616486399999,138655852.90025482,72768,1380.90517300,74257828.68765255,0
1616486400000,54166.12000000,54482.81000000,53821.79000000,54309.24000000,2327.97458700,1616489999999,126148537.96936443,67620,1141.27102300,61839349.06153722,0
1616490000000,54309.24000000,54698.30000000,54215.24000000,54607.86000000,1916.51903700,1616493599999,104265823.29169431,60656,940.84217500,51188559.87600498,0
1616493600000,54602.43000000,54865.37000000,54430.52000000,54671.06000000,1862.74427000,1616497199999,101733390.20100931,56591,909.13491900,49657314.27881122,0
1616497200000,54671.05000000,54804.98000000,54060.79000000,54249.81000000,2196.96097500,1616500799999,119728525.46655410,65637,1107.09554300,60330606.70631122,0
1616500800000,54249.80000000,55287.52000000,54234.96000000,55110.00000000,2936.00755100,1616504399999,161275779.25986892,82894,1576.94428500,86601477.76655093,0
1616504400000,55110.00000000,55450.00000000,55020.81000000,55263.36000000,2692.72391700,1616507999999,148785566.49087356,76122,1258.37749700,69538143.33867124,0
1616508000000,55263.35000000,55367.34000000,54744.86000000,55184.25000000,2359.37426300,1616511599999,129942554.18421825,74552,1187.05767300,65378157.41766447,0
1616511600000,55185.06000000,55356.31000000,54919.72000000,55165.19000000,1857.12265600,1616515199999,102459149.92956987,58405,861.27869100,47523308.38980538,0
1616515200000,55165.20000000,55760.00000000,54830.01000000,55548.52000000,2642.91064000,1616518799999,146358183.32594861,76457,1345.99041000,74544053.91249981,0
1616518800000,55548.52000000,55767.01000000,55401.00000000,55710.87000000,2130.55535000,1616522399999,118490038.55690664,76235,1051.04156200,58453622.16245961,0
1616522400000,55705.78000000,55830.90000000,55362.18000000,55364.69000000,1880.51975300,1616525999999,104635595.34151700,64129,879.14894800,48920929.59875126,0
1616526000000,55364.68000000,55541.81000000,54825.42000000,55008.46000000,2847.21136700,1616529599999,156951291.73596590,85941,1458.84093800,80427794.45161654,0
1616529600000,55008.45000000,55080.16000000,54318.70000000,54452.60000000,2952.88122100,1616533199999,161716826.35639441,90165,1549.23165000,84854921.62285177,0
1616533200000,54453.30000000,54759.56000000,54190.10000000,54646.59000000,1816.23829000,1616536799999,98891795.36927970,62680,985.19547400,53644698.90738132,0
1616536800000,54646.58000000,54906.78000000,54359.15000000,54387.91000000,1981.08289400,1616540399999,108292192.28130133,53815,868.19852200,47449972.86481284,0
1616540400000,54387.91000000,54816.01000000,54299.95000000,54340.89000000,1519.75140000,1616543999999,82919289.83251141,79737,752.24127000,41038721.11723732,0
1616544000000,54342.80000000,54669.35000000,53596.32000000,53688.07000000,2878.75426500,1616547599999,155551408.22227117,77847,1428.23242900,77192218.91941071,0
1616547600000,53691.25000000,54588.00000000,53511.39000000,54466.36000000,2069.62147300,1616551199999,111900928.17014262,53512,1003.03013300,54222277.88259269,0
1616551200000,54466.38000000,54647.87000000,54350.00000000,54430.79000000,1756.51100600,1616554799999,95699346.08002542,45589,745.57320100,40619126.31955856,0
1616554800000,54430.79000000,54769.44000000,54051.35000000,54350.54000000,1667.11248500,1616558399999,90720483.01972345,44344,717.65786400,39055830.90927197,0
1616558400000,54350.54000000,54580.00000000,53966.89000000,54122.07000000,1650.39079900,1616561999999,89595053.32201413,44963,776.40264800,42152171.35246611,0
1616562000000,54127.12000000,54294.82000000,53783.23000000,54100.00000000,2037.76106000,1616565599999,110112223.99485043,84112,1061.28869900,57352901.51932588,0
1616565600000,54100.00000000,55000.00000000,53700.00000000,54662.79000000,3668.39656900,1616569199999,199442187.71947095,95215,1909.91984900,103780541.74010558,0
1616569200000,54661.64000000,55612.92000000,54606.00000000,55464.20000000,4769.80029300,1616572799999,263851963.16444796,103773,2423.07429800,134023367.44869755,0
1616572800000,55464.46000000,56400.13000000,55452.14000000,56280.41000000,4871.58581200,1616576399999,273041085.20244553,162454,2448.51989500,137253356.33358640,0
1616576400000,56280.40000000,56662.08000000,56280.40000000,56404.73000000,3431.05606800,1616579999999,193735178.66180754,94783,1718.52029200,97041353.40019452,0
1616580000000,56405.11000000,56592.85000000,56028.00000000,56465.75000000,3062.55839300,1616583599999,172464238.20031060,74043,1536.60997600,86533653.90556176,0
1616583600000,56465.74000000,56600.54000000,56256.51000000,56541.03000000,1881.59611200,1616587199999,106175943.96314848,55058,973.29741400,54926971.48586247,0
1616587200000,56536.08000000,57038.31000000,56536.08000000,56900.01000000,3523.67933600,1616590799999,200364741.51211092,87707,1889.89349400,107467342.96187261,0
1616590800000,56900.00000000,57200.00000000,56368.42000000,56759.91000000,3226.30560000,1616594399999,183420203.94672230,148723,1582.11030300,89955718.60459568,0
1616594400000,56761.86000000,56929.99000000,56450.00000000,56539.35000000,2514.75323900,1616597999999,142547204.49858636,100545,1268.99312600,71931766.29005245,0
1616598000000,56539.34000000,56641.81000000,56000.00000000,56298.12000000,2954.00683600,1616601599999,166382192.12277658,100677,1502.21666800,84613926.23650695,0
1616601600000,56298.12000000,56422.02000000,55729.46000000,55762.89000000,2997.53171600,1616605199999,167825985.28421889,100162,1479.47991700,82836693.54239147,0
1616605200000,55762.89000000,56400.00000000,55570.82000000,56125.89000000,2956.20302600,1616608799999,165719682.77496397,72526,1199.34307700,67211925.26658294,0
1616608800000,56125.90000000,56370.14000000,55300.00000000,55378.91000000,2463.77060200,1616612399999,137560449.34312896,69102,1190.55857000,66465103.11659430,0
1616612400000,55380.64000000,55571.12000000,54666.66000000,54736.53000000,3623.33929400,1616615999999,199638470.11340974,100074,1761.73370400,97070813.81605629,0
1616616000000,54736.52000000,54743.38000000,53202.00000000,54058.85000000,7329.51347200,1616619599999,395485214.78828580,177333,3287.50398000,177418185.89877426,0
1616619600000,54058.85000000,54250.00000000,53540.05000000,53749.99000000,3305.88222100,1616623199999,178083270.81082235,108086,1507.36472600,81231854.41667767,0
1616623200000,53749.99000000,53749.99000000,51700.00000000,52534.03000000,11193.61641800,1616626799999,589015075.15365663,282465,4162.92819500,219014081.40070485,0
1616626800000,52534.03000000,52987.87000000,52300.00000000,52303.65000000,3703.71892600,1616630399999,194827083.97712048,118895,1748.87760900,92015496.03937699,0
1616630400000,52303.66000000,52900.00000000,52000.00000000,52626.91000000,3818.55095700,1616633999999,200450080.56963453,92858,1765.43595700,92712596.84464090,0
1616634000000,52626.91000000,52768.46000000,51748.08000000,51830.21000000,4295.49111100,1616637599999,224589381.98383145,115065,1744.03579500,91200782.07496712,0
1616637600000,51831.13000000,52555.00000000,51500.00000000,52255.37000000,4425.19588600,1616641199999,230458328.69211754,136670,2353.76078200,122563812.50369456,0
1616641200000,52255.38000000,52561.65000000,51818.84000000,52122.86000000,2267.35784400,1616644799999,118262107.04763841,71486,1140.63903100,59497229.49147399,0
1616644800000,52131.51000000,52518.73000000,51905.58000000,52250.97000000,2280.57600700,1616648399999,119232385.39634225,51434,1172.34162600,61306793.85894235,0
1616648400000,52251.96000000,52850.00000000,52135.14000000,52686.15000000,2898.57613500,1616651999999,152565712.00503198,57773,1508.61654700,79373011.07798306,0
1616652000000,52686.15000000,53287.00000000,52653.81000000,52975.46000000,2716.60009400,1616655599999,143920679.28504265,69694,1346.67962100,71345751.08485464,0
1616655600000,52975.46000000,53130.00000000,52200.00000000,52270.71000000,2325.33150700,1616659199999,122659234.04926998,88971,1105.86691400,58332374.18134711,0
1616659200000,52270.72000000,52794.66000000,52101.00000000,52611.36000000,2720.76383900,1616662799999,142635288.72351974,70456,1303.76901600,68357327.59089941,0
1616662800000,52611.36000000,53000.00000000,52365.00000000,52944.42000000,2363.32549700,1616666399999,124632201.85269174,54796,1254.87434600,66192681.54965097,0
1616666400000,52944.95000000,53067.67000000,52520.00000000,52958.00000000,2287.57664200,1616669999999,120883638.70860772,58153,1130.16331400,59726541.53665456,0
1616670000000,52955.72000000,53160.85000000,52134.27000000,52163.19000000,3108.30368400,1616673599999,163792245.89433620,65244,1597.71674000,84267299.83006734,0
1616673600000,52163.20000000,52408.64000000,50438.88000000,51076.92000000,10807.72007300,1616677199999,553156328.02624602,204711,4966.28792600,253954059.43797068,0
1616677200000,51076.93000000,51976.95000000,50427.56000000,51653.76000000,6586.26208100,1616680799999,337522102.57548612,120381,3358.83894400,172164883.21954525,0
1616680800000,51649.90000000,52066.21000000,51046.40000000,51296.96000000,4571.04064800,1616684399999,235699668.78455467,103180,2352.25979600,121267023.38923817,0
1616684400000,51296.96000000,51521.68000000,50620.00000000,50996.15000000,5364.28269200,1616687999999,273722391.00535959,122707,2664.79042000,136009452.44271864,0
1616688000000,50996.15000000,51700.00000000,50550.00000000,51306.95000000,5642.86629400,1616691599999,288380030.63168987,136824,2694.64565600,137723867.71011495,0
1616691600000,51303.96000000,51811.13000000,51102.45000000,51620.60000000,2738.11289100,1616695199999,141213953.34081945,73647,1365.56004100,70429570.24703839,0
1616695200000,51620.61000000,52532.00000000,51500.00000000,52236.72000000,3466.09995100,1616698799999,180434431.52875690,77150,1896.86907000,98760375.93244444,0
1616698800000,52225.00000000,52300.00000000,51619.72000000,52195.19000000,2450.56717600,1616702399999,127509658.96445912,62484,1214.30305800,63196955.66676113,0
1616702400000,52195.19000000,52700.00000000,51820.00000000,51980.75000000,2724.34316400,1616705999999,142350337.90325796,69042,1297.19804000,67806356.60360115,0
1616706000000,51981.60000000,52575.39000000,51937.19000000,52437.10000000,1473.66235700,1616709599999,77047746.78310463,54897,785.14608000,41061910.93976086,0
1616709600000,52437.21000000,52720.24000000,51578.93000000,51741.60000000,3342.12628800,1616713199999,174483103.70195988,71206,1578.51001900,82421963.14397177,0
1616713200000,51734.03000000,52048.41000000,51220.72000000,51293.78000000,2725.80172000,1616716799999,140726147.50410202,70596,1349.08899400,69678949.22868479,0
1616716800000,51293.78000000,52258.47000000,51214.60000000,52083.14000000,3107.22228900,1616720399999,161203741.48680420,76103,1564.03721000,81155462.99447099,0
1616720400000,52083.13000000,52350.00000000,51966.66000000,52255.41000000,2051.39237900,1616723999999,107099565.46150144,56433,1172.44353700,61223620.85473877,0
1616724000000,52255.41000000,52364.87000000,51551.00000000,51696.70000000,2151.71252000,1616727599999,111613727.47233746,50258,963.67258200,50016797.42882324,0
1616727600000,51696.70000000,52723.68000000,51696.70000000,52407.19000000,2341.37913200,1616731199999,122330161.64175278,60617,1162.85447800,60756284.69271860,0
1616731200000,52407.19000000,52774.71000000,52172.34000000,52693.13000000,1990.73609700,1616734799999,104360255.49163349,63258,988.11893300,51812192.72997649,0
1616734800000,52693.13000000,52899.01000000,52500.86000000,52825.67000000,2442.40859200,1616738399999,128747568.68613190,59654,1096.18089800,57790510.20795073,0
1616738400000,52822.29000000,52883.09000000,52462.16000000,52582.45000000,1853.44596500,1616741999999,97622109.18512037,52665,855.88947200,45083272.11983136,0
1616742000000,52582.44000000,53600.90000000,52400.86000000,53569.85000000,4262.21365600,1616745599999,226172721.70545823,96447,2253.45557400,119601995.96011808,0
1616745600000,53569.24000000,53826.48000000,53164.34000000,53365.17000000,4277.03815300,1616749199999,228930046.36871684,107906,2012.82223900,107767269.47585222,0
1616749200000,53365.17000000,53600.00000000,53205.29000000,53331.62000000,2018.78349400,1616752799999,107858768.78490826,90208,992.50190400,53027966.55061846,0
1616752800000,53331.62000000,53579.98000000,53169.00000000,53378.06000000,1879.14152100,1616756399999,100279148.67613374,83361,985.09292800,52572921.95404697,0
1616756400000,53378.06000000,53450.00000000,52570.00000000,52710.96000000,4910.15029700,1616759999999,259774910.38714589,136866,2400.58644100,127011157.75202571,0
1616760000000,52710.95000000,53242.96000000,52508.19000000,53001.57000000,2859.89410700,1616763599999,151424408.70949303,78430,1535.95176200,81325257.57926955,0
1616763600000,53001.57000000,53325.35000000,52731.49000000,53316.82000000,2320.57870300,1616767199999,123115623.86085248,64320,1229.35551600,65228938.90248027,0
1616767200000,53316.81000000,53500.00000000,53108.36000000,53414.09000000,2174.35898400,1616770799999,115808702.46777224,59857,1127.90610200,60077808.03137052,0
1616770800000,53414.10000000,53542.00000000,53210.01000000,53308.27000000,2174.15690500,1616774399999,115970527.50414414,70500,1026.41002900,54752839.00056230,0
1616774400000,53315.54000000,54060.24000000,52888.81000000,53776.05000000,4853.62403400,1616777999999,260457166.12043516,110983,2581.39113600,138578980.88302339,0
1616778000000,53776.14000000,53908.20000000,53500.00000000,53823.98000000,2110.34306600,1616781599999,113357603.19732892,63599,994.72314700,53435857.75605738,0
1616781600000,53826.34000000,53913.79000000,53463.49000000,53682.52000000,2058.32871800,1616785199999,110444768.58990754,56784,935.66443000,50205576.37231101,0
1616785200000,53682.51000000,53813.90000000,53528.35000000,53778.55000000,1472.06874700,1616788799999,78989614.45684412,44923,750.21060400,40253223.94046864,0
1616788800000,53773.38000000,54270.53000000,53773.38000000,53960.00000000,3098.79430600,1616792399999,167456588.00422865,85794,1435.50703800,77589075.87193469,0
1616792400000,53960.00000000,54599.66000000,53950.16000000,54574.41000000,2342.53501700,1616795999999,127349702.94799847,77107,1188.46925700,64612879.41575459,0
1616796000000,54574.40000000,54773.00000000,54329.79000000,54383.14000000,2638.52615500,1616799599999,143971966.12851574,65988,1162.57323100,63445421.96028515,0
1616799600000,54383.15000000,55073.46000000,54292.00000000,55025.59000000,2424.94185500,1616803199999,132696743.41647237,61089,1406.72679000,77000730.90242663,0
1616803200000,55025.59000000,55555.00000000,54716.31000000,54745.38000000,3813.28749100,1616806799999,210558188.92293044,89810,2078.13138200,114763238.17050419,0
